date,sector,compra,compra_pc,venda,net,net_pc
2005-03-29,Invest Institucional Nacional,65984,24.15,88359,-22375,-8.190000000000005
2005-03-29,Investidores Não Residentes,40080,14.67,67158,-27078,-9.909999999999998
2005-03-29,Pessoa Física,530,0.19,820,-290,-0.10999999999999999
2005-03-29,Pessoa Jurídica Não Financeira,7844,2.87,9244,-1400,-0.5099999999999998
2005-03-30,Bancos,162338,55.8,113627,48711,16.739999999999995
2005-03-30,DTVM'S e Corretoras de Valores,379,0.13,810,-431,-0.15000000000000002
2005-03-30,Invest Institucional Nacional,78765,27.07,100130,-21365,-7.350000000000001
2005-03-30,Investidores Não Residentes,41844,14.38,67454,-25610,-8.81
2005-03-30,Pessoa Física,645,0.22,1385,-740,-0.26
2005-03-30,Pessoa Jurídica Não Financeira,6954,2.39,7519,-565,-0.18999999999999995
2005-03-31,Bancos,178525,57.21,119512,59013,18.910000000000004
2005-03-31,DTVM'S e Corretoras de Valores,439,0.14,850,-411,-0.13
2005-03-31,Invest Institucional Nacional,81671,26.17,114891,-33220,-10.649999999999999
2005-03-31,Investidores Não Residentes,43535,13.95,65852,-22317,-7.150000000000002
2005-03-31,Pessoa Física,1052,0.34,780,272,0.09000000000000002
2005-03-31,Pessoa Jurídica Não Financeira,6837,2.19,10174,-3337,-1.0699999999999998
2005-04-01,Bancos,101594,49.97,63835,37759,18.57
2005-04-01,DTVM'S e Corretoras de Valores,394,0.19,10,384,0.19
2005-04-01,Invest Institucional Nacional,58140,28.6,84723,-26583,-13.07
2005-04-01,Investidores Não Residentes,36039,17.73,46141,-10102,-4.969999999999999
2005-04-01,Pessoa Física,1053,0.52,150,903,0.45
2005-04-01,Pessoa Jurídica Não Financeira,6078,2.99,8439,-2361,-1.1600000000000001
2005-04-04,Bancos,104229,50.32,68010,36219,17.490000000000002
2005-04-04,DTVM'S e Corretoras de Valores,409,0.2,10,399,0.2
2005-04-04,Invest Institucional Nacional,58196,28.1,84466,-26270,-12.68
2005-04-04,Investidores Não Residentes,37354,18.03,47304,-9950,-4.809999999999999
2005-04-04,Pessoa Física,803,0.39,65,738,0.36
2005-04-04,Pessoa Jurídica Não Financeira,6143,2.97,7279,-1136,-0.5399999999999996
2005-04-05,Bancos,111049,51.27,75850,35199,16.25
2005-04-05,DTVM'S e Corretoras de Valores,369,0.17,10,359,0.17
2005-04-05,Invest Institucional Nacional,59624,27.53,88570,-28946,-13.36
2005-04-05,Investidores Não Residentes,37975,17.53,44734,-6759,-3.1199999999999974
2005-04-05,Pessoa Física,853,0.39,735,118,0.04999999999999999
2005-04-05,Pessoa Jurídica Não Financeira,6743,3.11,6714,29,0.009999999999999787
2005-04-06,Bancos,116440,51.86,80050,36390,16.21
2005-04-06,DTVM'S e Corretoras de Valores,369,0.16,20,349,0.15
2005-04-06,Invest Institucional Nacional,59372,26.44,94560,-35188,-15.669999999999998
2005-04-06,Investidores Não Residentes,40251,17.93,42449,-2198,-0.9800000000000004
2005-04-06,Pessoa Física,1028,0.46,470,558,0.25
2005-04-06,Pessoa Jurídica Não Financeira,7073,3.15,6984,89,0.040000000000000036
2005-04-07,Bancos,114360,50.95,78110,36250,16.150000000000006
2005-04-07,DTVM'S e Corretoras de Valores,394,0.18,5,389,0.18
2005-04-07,Invest Institucional Nacional,60209,26.83,95544,-35335,-15.740000000000002
2005-04-07,Investidores Não Residentes,41073,18.3,42859,-1786,-0.8000000000000007
2005-04-07,Pessoa Física,1058,0.47,650,408,0.18
2005-04-07,Pessoa Jurídica Não Financeira,7343,3.27,7269,74,0.029999999999999805
2005-04-08,Bancos,116204,51.13,81615,34589,15.220000000000006
2005-04-08,DTVM'S e Corretoras de Valores,369,0.16,15,354,0.15
2005-04-08,Invest Institucional Nacional,61625,27.12,94678,-33053,-14.539999999999996
2005-04-08,Investidores Não Residentes,39843,17.53,43730,-3887,-1.7099999999999973
2005-04-08,Pessoa Física,1263,0.56,105,1158,0.51
2005-04-08,Pessoa Jurídica Não Financeira,7968,3.51,7129,839,0.36999999999999966
2005-04-11,Bancos,116924,51.29,82585,34339,15.060000000000002
2005-04-11,DTVM'S e Corretoras de Valores,354,0.16,15,339,0.15
2005-04-11,Invest Institucional Nacional,61444,26.95,94172,-32728,-14.360000000000003
2005-04-11,Investidores Não Residentes,40329,17.69,41834,-1505,-0.6600000000000001
2005-04-11,Pessoa Física,1148,0.5,1085,63,0.020000000000000018
2005-04-11,Pessoa Jurídica Não Financeira,7753,3.4,8261,-508,-0.2200000000000002
2005-04-12,Bancos,115765,51.55,80085,35680,15.89
2005-04-12,DTVM'S e Corretoras de Valores,374,0.17,110,264,0.12000000000000001
2005-04-12,Invest Institucional Nacional,60750,27.05,91545,-30795,-13.709999999999997
2005-04-12,Investidores Não Residentes,38829,17.29,43763,-4934,-2.1999999999999993
2005-04-12,Pessoa Física,1098,0.49,880,218,0.09999999999999998
2005-04-12,Pessoa Jurídica Não Financeira,7763,3.46,8196,-433,-0.18999999999999995
2005-04-13,Bancos,116074,50.76,80449,35625,15.579999999999998
2005-04-13,DTVM'S e Corretoras de Valores,414,0.18,75,339,0.15
2005-04-13,Invest Institucional Nacional,61333,26.82,95260,-33927,-14.829999999999998
2005-04-13,Investidores Não Residentes,41696,18.23,44138,-2442,-1.0700000000000003
2005-04-13,Pessoa Física,1258,0.55,135,1123,0.49000000000000005
2005-04-13,Pessoa Jurídica Não Financeira,7918,3.46,8636,-718,-0.31999999999999984
2005-04-14,Bancos,112216,49.31,81331,30885,13.57
2005-04-14,DTVM'S e Corretoras de Valores,364,0.16,100,264,0.12
2005-04-14,Invest Institucional Nacional,60474,26.57,94944,-34470,-15.149999999999999
2005-04-14,Investidores Não Residentes,45316,19.91,42071,3245,1.4200000000000017
2005-04-14,Pessoa Física,1668,0.73,165,1503,0.6599999999999999
2005-04-14,Pessoa Jurídica Não Financeira,7528,3.31,8955,-1427,-0.6299999999999999
2005-04-15,Bancos,104586,45.59,91636,12950,5.650000000000006
2005-04-15,DTVM'S e Corretoras de Valores,349,0.15,135,214,0.09
2005-04-15,Invest Institucional Nacional,71003,30.95,82535,-11532,-5.029999999999998
2005-04-15,Investidores Não Residentes,44912,19.58,47095,-2183,-0.9500000000000028
2005-04-15,Outras Jurídicas Financeiras,10,0,0,10,0
2005-04-15,Pessoa Física,1068,0.47,165,903,0.39999999999999997
2005-04-15,Pessoa Jurídica Não Financeira,7493,3.27,7855,-362,-0.1499999999999999
2005-04-18,Bancos,108261,46.98,89454,18807,8.159999999999997
2005-04-18,DTVM'S e Corretoras de Valores,324,0.14,145,179,0.08000000000000002
2005-04-18,Invest Institucional Nacional,67777,29.41,82669,-14892,-6.470000000000002
2005-04-18,Investidores Não Residentes,45603,19.79,52280,-6677,-2.900000000000002
2005-04-18,Outras Jurídicas Financeiras,10,0,0,10,0
2005-04-18,Pessoa Física,818,0.36,347,471,0.21
2005-04-18,Pessoa Jurídica Não Financeira,7625,3.31,5523,2102,0.9100000000000001
2005-04-19,Bancos,119404,50.72,83089,36315,15.43
2005-04-19,DTVM'S e Corretoras de Valores,324,0.14,135,189,0.08000000000000002
2005-04-19,Invest Institucional Nacional,63442,26.95,84948,-21506,-9.129999999999999
2005-04-19,Investidores Não Residentes,42969,18.25,61035,-18066,-7.670000000000002
2005-04-19,Pessoa Física,1568,0.67,315,1253,0.54
2005-04-19,Pessoa Jurídica Não Financeira,7728,3.28,5913,1815,0.77
2005-04-20,Bancos,124699,52.38,82476,42223,17.740000000000002
2005-04-20,DTVM'S e Corretoras de Valores,409,0.17,220,189,0.08000000000000002
2005-04-20,Invest Institucional Nacional,64078,26.91,85697,-21619,-9.09
2005-04-20,Investidores Não Residentes,39786,16.71,62147,-22361,-9.39
2005-04-20,Pessoa Física,1073,0.45,190,883,0.37
2005-04-20,Pessoa Jurídica Não Financeira,8033,3.37,7348,685,0.28000000000000025
2005-04-22,Bancos,128856,53.59,81000,47856,19.900000000000006
2005-04-22,DTVM'S e Corretoras de Valores,419,0.17,230,189,0.07
2005-04-22,Invest Institucional Nacional,62523,26,85132,-22609,-9.409999999999997
2005-04-22,Investidores Não Residentes,39244,16.32,64893,-25649,-10.669999999999998
2005-04-22,Pessoa Física,1173,0.49,135,1038,0.43
2005-04-22,Pessoa Jurídica Não Financeira,8213,3.42,9038,-825,-0.33999999999999986
2005-04-25,Bancos,133121,53.97,84515,48606,19.699999999999996
2005-04-25,DTVM'S e Corretoras de Valores,364,0.15,160,204,0.09
2005-04-25,Invest Institucional Nacional,65582,26.59,85582,-20000,-8.110000000000003
2005-04-25,Investidores Não Residentes,38361,15.55,66667,-28306,-11.48
2005-04-25,Pessoa Física,848,0.34,650,198,0.08000000000000002
2005-04-25,Pessoa Jurídica Não Financeira,8368,3.39,9070,-702,-0.29000000000000004
2005-04-26,Bancos,135921,53.02,91050,44871,17.5
2005-04-26,DTVM'S e Corretoras de Valores,454,0.18,255,199,0.07999999999999999
2005-04-26,Invest Institucional Nacional,68152,26.59,85638,-17486,-6.819999999999997
2005-04-26,Investidores Não Residentes,42824,16.71,69112,-26288,-10.25
2005-04-26,Pessoa Física,883,0.34,1015,-132,-0.06
2005-04-26,Pessoa Jurídica Não Financeira,8111,3.16,9275,-1164,-0.45999999999999996
2005-04-27,Bancos,166522,53.53,112493,54029,17.370000000000005
2005-04-27,DTVM'S e Corretoras de Valores,459,0.15,310,149,0.04999999999999999
2005-04-27,Invest Institucional Nacional,94864,30.49,116596,-21732,-6.989999999999998
2005-04-27,Investidores Não Residentes,40380,12.98,71599,-31219,-10.04
2005-04-27,Pessoa Física,1023,0.33,850,173,0.06
2005-04-27,Pessoa Jurídica Não Financeira,7846,2.52,9246,-1400,-0.4500000000000002
2005-04-28,Bancos,166169,51.65,110605,55564,17.269999999999996
2005-04-28,DTVM'S e Corretoras de Valores,459,0.14,320,139,0.04000000000000001
2005-04-28,Invest Institucional Nacional,96962,30.14,122033,-25071,-7.789999999999999
2005-04-28,Investidores Não Residentes,49864,15.5,76961,-27097,-8.420000000000002
2005-04-28,Pessoa Física,818,0.25,910,-92,-0.030000000000000027
2005-04-28,Pessoa Jurídica Não Financeira,7468,2.32,10911,-3443,-1.0700000000000003
2005-04-29,Bancos,145746,46.87,114167,31579,10.149999999999999
2005-04-29,DTVM'S e Corretoras de Valores,474,0.15,375,99,0.03
2005-04-29,Invest Institucional Nacional,103858,33.4,101115,2743,0.8799999999999955
2005-04-29,Investidores Não Residentes,52184,16.78,84095,-31911,-10.27
2005-04-29,Pessoa Física,841,0.27,1230,-389,-0.13
2005-04-29,Pessoa Jurídica Não Financeira,7835,2.52,9956,-2121,-0.6800000000000002
2005-05-02,Bancos,107031,54.95,61793,45238,23.220000000000002
2005-05-02,DTVM'S e Corretoras de Valores,319,0.16,320,-1,0
2005-05-02,Invest Institucional Nacional,53497,27.47,69017,-15520,-7.969999999999999
2005-05-02,Investidores Não Residentes,25780,13.24,59087,-33307,-17.1
2005-05-02,Pessoa Física,716,0.37,935,-219,-0.10999999999999999
2005-05-02,Pessoa Jurídica Não Financeira,7425,3.81,3616,3809,1.95
2005-05-03,Bancos,110951,55.82,61633,49318,24.81
2005-05-03,DTVM'S e Corretoras de Valores,339,0.17,335,4,0
2005-05-03,Invest Institucional Nacional,54752,27.55,68873,-14121,-7.099999999999998
2005-05-03,Investidores Não Residentes,23452,11.8,63444,-39992,-20.12
2005-05-03,Pessoa Física,906,0.46,715,191,0.10000000000000003
2005-05-03,Pessoa Jurídica Não Financeira,8350,4.2,3750,4600,2.3100000000000005
2005-05-04,Bancos,121111,57.85,61353,59758,28.55
2005-05-04,DTVM'S e Corretoras de Valores,349,0.17,325,24,0.010000000000000009
2005-05-04,Invest Institucional Nacional,54805,26.18,75797,-20992,-10.020000000000003
2005-05-04,Investidores Não Residentes,22892,10.93,67498,-44606,-21.310000000000002
2005-05-04,Outras Jurídicas Financeiras,10,0,0,10,0
2005-05-04,Pessoa Física,1166,0.56,585,581,0.28
2005-05-04,Pessoa Jurídica Não Financeira,9035,4.32,3810,5225,2.5
2005-05-05,Bancos,151993,63.27,63793,88200,36.72
2005-05-05,DTVM'S e Corretoras de Valores,394,0.16,330,64,0.01999999999999999
2005-05-05,Invest Institucional Nacional,54793,22.81,73580,-18787,-7.82
2005-05-05,Investidores Não Residentes,22637,9.42,98370,-75733,-31.53
2005-05-05,Outras Jurídicas Financeiras,0,0,65,-65,-0.03
2005-05-05,Pessoa Física,1426,0.59,265,1161,0.48
2005-05-05,Pessoa Jurídica Não Financeira,9000,3.75,3840,5160,2.15
2005-05-06,Bancos,145153,62.11,60076,85077,36.41
2005-05-06,DTVM'S e Corretoras de Valores,374,0.16,310,64,0.03
2005-05-06,Invest Institucional Nacional,54148,23.17,72448,-18300,-7.829999999999998
2005-05-06,Investidores Não Residentes,24214,10.36,95241,-71027,-30.39
2005-05-06,Pessoa Física,1206,0.52,450,756,0.33
2005-05-06,Pessoa Jurídica Não Financeira,8625,3.69,5195,3430,1.4699999999999998
2005-05-09,Bancos,138213,60.77,61011,77202,33.95
2005-05-09,DTVM'S e Corretoras de Valores,354,0.16,245,109,0.05
2005-05-09,Invest Institucional Nacional,52415,23.04,73558,-21143,-9.300000000000004
2005-05-09,Investidores Não Residentes,26185,11.51,86654,-60469,-26.590000000000003
2005-05-09,Outras Jurídicas Financeiras,0,0,5,-5,0
2005-05-09,Pessoa Física,1406,0.62,565,841,0.37
2005-05-09,Pessoa Jurídica Não Financeira,8875,3.9,5410,3465,1.52
2005-05-10,Bancos,134443,58.39,62011,72432,31.46
2005-05-10,DTVM'S e Corretoras de Valores,354,0.15,325,29,0.009999999999999981
2005-05-10,Invest Institucional Nacional,50837,22.08,76861,-26024,-11.300000000000004
2005-05-10,Investidores Não Residentes,34770,15.1,84584,-49814,-21.64
2005-05-10,Pessoa Física,1246,0.54,1220,26,0.010000000000000009
2005-05-10,Pessoa Jurídica Não Financeira,8600,3.74,5249,3351,1.4600000000000004
2005-05-11,Bancos,136949,58.73,66651,70298,30.15
2005-05-11,DTVM'S e Corretoras de Valores,324,0.14,265,59,0.030000000000000013
2005-05-11,Invest Institucional Nacional,54678,23.45,79540,-24862,-10.66
2005-05-11,Investidores Não Residentes,30977,13.28,81799,-50822,-21.799999999999997
2005-05-11,Outras Jurídicas Financeiras,0,0,5,-5,0
2005-05-11,Pessoa Física,1093,0.47,460,633,0.26999999999999996
2005-05-11,Pessoa Jurídica Não Financeira,9168,3.93,4469,4699,2.0100000000000002
2005-05-12,Bancos,133468,56.9,70960,62508,26.65
2005-05-12,DTVM'S e Corretoras de Valores,404,0.17,310,94,0.04000000000000001
2005-05-12,Invest Institucional Nacional,54066,23.05,77741,-23675,-10.09
2005-05-12,Investidores Não Residentes,36060,15.37,80159,-44099,-18.800000000000004
2005-05-12,Outras Jurídicas Financeiras,55,0.02,0,55,0.02
2005-05-12,Pessoa Física,1243,0.53,475,768,0.33
2005-05-12,Pessoa Jurídica Não Financeira,9263,3.95,4914,4349,1.8600000000000003
2005-05-13,Bancos,135438,57.58,75930,59508,25.299999999999997
2005-05-13,DTVM'S e Corretoras de Valores,364,0.15,200,164,0.06
2005-05-13,Invest Institucional Nacional,53771,22.86,77618,-23847,-10.14
2005-05-13,Investidores Não Residentes,33877,14.4,76479,-42602,-18.11
2005-05-13,Pessoa Física,1403,0.6,150,1253,0.54
2005-05-13,Pessoa Jurídica Não Financeira,10378,4.41,4854,5524,2.35
2005-05-16,Bancos,135228,57.73,76670,58558,25
2005-05-16,DTVM'S e Corretoras de Valores,349,0.15,170,179,0.07999999999999999
2005-05-16,Invest Institucional Nacional,54052,23.08,75421,-21369,-9.120000000000005
