date,sector,compra,compra_pc,venda,venda_pc,net,net_pc
2018-10-09,Investidores Não Residentes,1338822,34.68,773189,20.03,565633,14.649999999999999
2018-10-09,Outras Jurídicas Financeiras,25750,0.66,3975,0.1,21775,0.56
2018-10-09,Pessoa Jurídica Não Financeira,30856,0.79,28670,0.74,2186,0.050000000000000044
2018-10-10,Bancos,1232820,31.75,1420170,36.57,-187350,-4.82
2018-10-10,DTVM'S e Corretoras de Valores,9,0,0,0,9,0
2018-10-10,Invest Institucional Nacional,1220248,31.42,1622742,41.79,-402494,-10.369999999999997
2018-10-10,Investidores Não Residentes,1371807,35.33,805865,20.75,565942,14.579999999999998
2018-10-10,Outras Jurídicas Financeiras,25750,0.66,3975,0.1,21775,0.56
2018-10-10,Pessoa Jurídica Não Financeira,31853,0.82,29735,0.76,2118,0.05999999999999994
2018-10-11,Bancos,1237416,31.68,1426306,36.52,-188890,-4.840000000000003
2018-10-11,DTVM'S e Corretoras de Valores,9,0,0,0,9,0
2018-10-11,Invest Institucional Nacional,1222208,31.29,1624016,41.59,-401808,-10.300000000000004
2018-10-11,Investidores Não Residentes,1387045,35.52,821239,21.03,565806,14.490000000000002
2018-10-11,Outras Jurídicas Financeiras,25750,0.65,3975,0.1,21775,0.55
2018-10-11,Pessoa Jurídica Não Financeira,32392,0.82,29284,0.74,3108,0.07999999999999996
2018-10-15,Bancos,1237430,31.93,1425931,36.79,-188501,-4.859999999999999
2018-10-15,DTVM'S e Corretoras de Valores,9,0,0,0,9,0
2018-10-15,Invest Institucional Nacional,1202807,31.03,1604901,41.41,-402094,-10.379999999999995
2018-10-15,Investidores Não Residentes,1377055,35.53,811352,20.93,565703,14.600000000000001
2018-10-15,Outras Jurídicas Financeiras,25750,0.66,3975,0.1,21775,0.56
2018-10-15,Pessoa Jurídica Não Financeira,32392,0.83,29284,0.75,3108,0.07999999999999996
2018-10-16,Bancos,1242950,32.02,1431247,36.87,-188297,-4.849999999999994
2018-10-16,DTVM'S e Corretoras de Valores,8,0,0,0,8,0
2018-10-16,Invest Institucional Nacional,1179745,30.39,1581716,40.75,-401971,-10.36
2018-10-16,Investidores Não Residentes,1399638,36.06,834238,21.49,565400,14.570000000000004
2018-10-16,Outras Jurídicas Financeiras,25750,0.66,3975,0.1,21775,0.56
2018-10-16,Pessoa Jurídica Não Financeira,33248,0.85,30163,0.77,3085,0.07999999999999996
2018-10-17,Bancos,1259562,32.09,1449885,36.94,-190323,-4.849999999999994
2018-10-17,DTVM'S e Corretoras de Valores,10,0,4,0,6,0
2018-10-17,Invest Institucional Nacional,1186500,30.23,1593498,40.6,-406998,-10.370000000000001
2018-10-17,Investidores Não Residentes,1417006,36.1,846540,21.57,570466,14.530000000000001
2018-10-17,Outras Jurídicas Financeiras,25750,0.65,3975,0.1,21775,0.55
2018-10-17,Pessoa Jurídica Não Financeira,35737,0.91,30663,0.78,5074,0.13
2018-10-18,Bancos,1280598,32.23,1471459,37.04,-190861,-4.810000000000002
2018-10-18,DTVM'S e Corretoras de Valores,10,0,4,0,6,0
2018-10-18,Invest Institucional Nacional,1196100,30.11,1601752,40.32,-405652,-10.21
2018-10-18,Investidores Não Residentes,1434094,36.1,864436,21.76,569658,14.34
2018-10-18,Outras Jurídicas Financeiras,25750,0.64,3975,0.1,21775,0.54
2018-10-18,Pessoa Jurídica Não Financeira,35737,0.89,30663,0.77,5074,0.12
2018-10-19,Bancos,1295761,32.56,1486540,37.35,-190779,-4.789999999999999
2018-10-19,DTVM'S e Corretoras de Valores,13,0,5,0,8,0
2018-10-19,Invest Institucional Nacional,1194925,30.02,1600661,40.22,-405736,-10.2
2018-10-19,Investidores Não Residentes,1426936,35.85,857279,21.54,569657,14.310000000000002
2018-10-19,Outras Jurídicas Financeiras,25955,0.65,4179,0.1,21776,0.55
2018-10-19,Pessoa Jurídica Não Financeira,35737,0.89,30663,0.77,5074,0.12
2018-10-22,Bancos,1360559,33.32,1551385,37.99,-190826,-4.670000000000002
2018-10-22,DTVM'S e Corretoras de Valores,15,0,4,0,11,0
2018-10-22,Invest Institucional Nacional,1205480,29.52,1611220,39.46,-405740,-9.940000000000001
2018-10-22,Investidores Não Residentes,1454830,35.63,885113,21.67,569717,13.96
2018-10-22,Outras Jurídicas Financeiras,25955,0.63,4179,0.1,21776,0.53
2018-10-22,Pessoa Jurídica Não Financeira,36025,0.88,30963,0.75,5062,0.13
2018-10-23,Bancos,1396257,33.79,1587159,38.42,-190902,-4.630000000000003
2018-10-23,DTVM'S e Corretoras de Valores,14,0,4,0,10,0
2018-10-23,Invest Institucional Nacional,1212358,29.34,1618079,39.16,-405721,-9.819999999999997
2018-10-23,Investidores Não Residentes,1460419,35.35,890644,21.55,569775,13.8
2018-10-23,Outras Jurídicas Financeiras,25955,0.62,4179,0.1,21776,0.52
2018-10-23,Pessoa Jurídica Não Financeira,36025,0.87,30963,0.74,5062,0.13
2018-10-24,Bancos,1421585,34.17,1612738,38.77,-191153,-4.600000000000001
2018-10-24,DTVM'S e Corretoras de Valores,15,0,4,0,11,0
2018-10-24,Invest Institucional Nacional,1208554,29.05,1620931,38.97,-412377,-9.919999999999998
2018-10-24,Investidores Não Residentes,1465834,35.24,889221,21.37,576613,13.870000000000001
2018-10-24,Outras Jurídicas Financeiras,25955,0.62,4179,0.1,21776,0.52
2018-10-24,Pessoa Jurídica Não Financeira,37261,0.89,32131,0.77,5130,0.12
2018-10-25,Bancos,1472290,34.89,1663776,39.43,-191486,-4.539999999999999
2018-10-25,DTVM'S e Corretoras de Valores,16,0,5,0,11,0
2018-10-25,Invest Institucional Nacional,1235493,29.28,1669230,39.56,-433737,-10.280000000000001
2018-10-25,Investidores Não Residentes,1447791,34.31,849480,20.13,598311,14.180000000000003
2018-10-25,Outras Jurídicas Financeiras,25955,0.61,4179,0.09,21776,0.52
2018-10-25,Pessoa Jurídica Não Financeira,37656,0.89,32531,0.77,5125,0.12
2018-10-26,Bancos,1476048,34.49,1667532,38.96,-191484,-4.469999999999999
2018-10-26,DTVM'S e Corretoras de Valores,13,0,8,0,5,0
2018-10-26,Invest Institucional Nacional,1246624,29.13,1680549,39.27,-433925,-10.140000000000004
2018-10-26,Investidores Não Residentes,1493126,34.89,894623,20.9,598503,13.990000000000002
2018-10-26,Outras Jurídicas Financeiras,25955,0.6,4179,0.09,21776,0.51
2018-10-26,Pessoa Jurídica Não Financeira,37656,0.87,32531,0.76,5125,0.10999999999999999
2018-10-29,Bancos,1523928,34.83,1731861,39.59,-207933,-4.760000000000005
2018-10-29,DTVM'S e Corretoras de Valores,12,0,1,0,11,0
2018-10-29,Invest Institucional Nacional,1264432,28.9,1698410,38.82,-433978,-9.920000000000002
2018-10-29,Investidores Não Residentes,1519279,34.73,906572,20.72,612707,14.009999999999998
2018-10-29,Outras Jurídicas Financeiras,28755,0.65,6705,0.15,22050,0.5
2018-10-29,Pessoa Jurídica Não Financeira,37977,0.86,30834,0.7,7143,0.16000000000000003
2018-10-30,Bancos,1552802,35.1,1773364,40.09,-220562,-4.990000000000002
2018-10-30,DTVM'S e Corretoras de Valores,12,0,1,0,11,0
2018-10-30,Invest Institucional Nacional,1309307,29.59,1721340,38.91,-412033,-9.319999999999997
2018-10-30,Investidores Não Residentes,1494059,33.77,890853,20.13,603206,13.640000000000004
2018-10-30,Outras Jurídicas Financeiras,29285,0.66,7050,0.15,22235,0.51
2018-10-30,Pessoa Jurídica Não Financeira,37977,0.85,30834,0.69,7143,0.16000000000000003
2018-10-31,Bancos,1561705,35.04,1762806,39.56,-201101,-4.520000000000003
2018-10-31,DTVM'S e Corretoras de Valores,12,0,1,0,11,0
2018-10-31,Invest Institucional Nacional,1333487,29.92,1751229,39.3,-417742,-9.379999999999995
2018-10-31,Investidores Não Residentes,1494544,33.53,904090,20.28,590454,13.25
2018-10-31,Outras Jurídicas Financeiras,29285,0.65,7050,0.15,22235,0.5
2018-10-31,Pessoa Jurídica Não Financeira,36977,0.82,30834,0.69,6143,0.13
2018-11-01,Bancos,1258572,32.55,1636215,42.32,-377643,-9.770000000000003
2018-11-01,Invest Institucional Nacional,1226380,31.72,1453133,37.58,-226753,-5.859999999999999
2018-11-01,Investidores Não Residentes,1322874,34.21,742454,19.2,580420,15.010000000000002
2018-11-01,Outras Jurídicas Financeiras,29405,0.76,4441,0.11,24964,0.65
2018-11-01,Pessoa Jurídica Não Financeira,28685,0.74,29673,0.76,-988,-0.020000000000000018
2018-11-05,Bancos,1258920,32.55,1637074,42.32,-378154,-9.770000000000003
2018-11-05,Invest Institucional Nacional,1225534,31.68,1451182,37.52,-225648,-5.840000000000003
2018-11-05,Investidores Não Residentes,1324943,34.25,745117,19.26,579826,14.989999999999998
2018-11-05,Outras Jurídicas Financeiras,29405,0.76,4441,0.11,24964,0.65
2018-11-05,Pessoa Jurídica Não Financeira,28685,0.74,29673,0.76,-988,-0.020000000000000018
2018-11-06,Bancos,1255920,32.37,1634821,42.14,-378901,-9.770000000000003
2018-11-06,Invest Institucional Nacional,1228516,31.67,1454562,37.5,-226046,-5.829999999999998
2018-11-06,Investidores Não Residentes,1336382,34.45,756017,19.49,580365,14.960000000000004
2018-11-06,Outras Jurídicas Financeiras,29405,0.75,4441,0.11,24964,0.64
2018-11-06,Pessoa Jurídica Não Financeira,28491,0.73,28873,0.74,-382,-0.010000000000000009
2018-11-07,Bancos,1249415,32.19,1628830,41.97,-379415,-9.780000000000001
2018-11-07,Invest Institucional Nacional,1235558,31.83,1461714,37.66,-226156,-5.829999999999998
2018-11-07,Investidores Não Residentes,1337243,34.45,756237,19.48,581006,14.970000000000002
2018-11-07,Outras Jurídicas Financeiras,29355,0.75,4387,0.11,24968,0.64
2018-11-07,Pessoa Jurídica Não Financeira,29270,0.75,29673,0.76,-403,-0.010000000000000009
2018-11-08,Bancos,1253703,31.94,1633709,41.62,-380006,-9.679999999999996
2018-11-08,DTVM'S e Corretoras de Valores,0,0,2,0,-2,0
2018-11-08,Invest Institucional Nacional,1241146,31.62,1467520,37.38,-226374,-5.760000000000002
2018-11-08,Investidores Não Residentes,1371439,34.94,789607,20.11,581832,14.829999999999998
2018-11-08,Outras Jurídicas Financeiras,29555,0.75,4602,0.11,24953,0.64
2018-11-08,Pessoa Jurídica Não Financeira,29270,0.74,29673,0.75,-403,-0.010000000000000009
2018-11-09,Bancos,1242744,31.51,1625398,41.21,-382654,-9.7
2018-11-09,DTVM'S e Corretoras de Valores,0,0,2,0,-2,0
2018-11-09,Invest Institucional Nacional,1253817,31.79,1480583,37.54,-226766,-5.75
2018-11-09,Investidores Não Residentes,1387991,35.19,803113,20.36,584878,14.829999999999998
2018-11-09,Outras Jurídicas Financeiras,29555,0.74,4602,0.11,24953,0.63
2018-11-09,Pessoa Jurídica Não Financeira,29655,0.75,30064,0.76,-409,-0.010000000000000009
2018-11-12,Bancos,1239649,31.6,1622690,41.36,-383041,-9.759999999999998
2018-11-12,DTVM'S e Corretoras de Valores,0,0,4,0,-4,0
2018-11-12,Invest Institucional Nacional,1257018,32.04,1483557,37.82,-226539,-5.780000000000001
2018-11-12,Investidores Não Residentes,1366072,34.82,781030,19.91,585042,14.91
2018-11-12,Outras Jurídicas Financeiras,29555,0.75,4602,0.11,24953,0.64
2018-11-12,Pessoa Jurídica Não Financeira,30253,0.77,30664,0.78,-411,-0.010000000000000009
2018-11-13,Bancos,1241553,31.57,1625438,41.33,-383885,-9.759999999999998
2018-11-13,DTVM'S e Corretoras de Valores,0,0,4,0,-4,0
2018-11-13,Invest Institucional Nacional,1267772,32.24,1494441,38,-226669,-5.759999999999998
2018-11-13,Investidores Não Residentes,1363357,34.67,778035,19.78,585322,14.89
2018-11-13,Outras Jurídicas Financeiras,29555,0.75,4602,0.11,24953,0.64
2018-11-13,Pessoa Jurídica Não Financeira,29653,0.75,29370,0.74,283,0.010000000000000009
2018-11-14,Bancos,1240356,31.42,1624303,41.14,-383947,-9.719999999999999
2018-11-14,DTVM'S e Corretoras de Valores,0,0,4,0,-4,0
2018-11-14,Invest Institucional Nacional,1288293,32.63,1514341,38.36,-226048,-5.729999999999997
2018-11-14,Investidores Não Residentes,1359468,34.43,774400,19.61,585068,14.82
2018-11-14,Outras Jurídicas Financeiras,29555,0.74,4602,0.11,24953,0.63
2018-11-14,Pessoa Jurídica Não Financeira,29849,0.75,29871,0.75,-22,0
2018-11-16,Bancos,1241806,31.24,1625750,40.9,-383944,-9.66
2018-11-16,DTVM'S e Corretoras de Valores,1,0,6,0,-5,0
2018-11-16,Invest Institucional Nacional,1302105,32.76,1528266,38.45,-226161,-5.690000000000005
2018-11-16,Investidores Não Residentes,1371273,34.5,786094,19.77,585179,14.73
2018-11-16,Outras Jurídicas Financeiras,29555,0.74,4602,0.11,24953,0.63
2018-11-16,Pessoa Jurídica Não Financeira,29849,0.75,29871,0.75,-22,0
2018-11-19,Bancos,1251829,31.22,1636273,40.81,-384444,-9.590000000000003
2018-11-19,DTVM'S e Corretoras de Valores,0,0,5,0,-5,0
2018-11-19,Invest Institucional Nacional,1314502,32.79,1540505,38.42,-226003,-5.630000000000003
2018-11-19,Investidores Não Residentes,1382996,34.49,797497,19.89,585499,14.600000000000001
2018-11-19,Outras Jurídicas Financeiras,29555,0.73,4602,0.11,24953,0.62
2018-11-19,Pessoa Jurídica Não Financeira,29949,0.74,29949,0.74,0,0
2018-11-21,Bancos,1305624,31.71,1689989,41.05,-384365,-9.339999999999996
2018-11-21,DTVM'S e Corretoras de Valores,0,0,6,0,-6,0
2018-11-21,Invest Institucional Nacional,1327773,32.25,1554197,37.75,-226424,-5.5
2018-11-21,Investidores Não Residentes,1415803,34.39,829987,20.16,585816,14.23
2018-11-21,Outras Jurídicas Financeiras,29555,0.71,4602,0.11,24953,0.6
2018-11-21,Pessoa Jurídica Não Financeira,37546,0.91,37520,0.91,26,0
2018-11-22,Bancos,1320525,31.51,1704733,40.68,-384208,-9.169999999999998
2018-11-22,DTVM'S e Corretoras de Valores,0,0,9,0,-9,0
2018-11-22,Invest Institucional Nacional,1363733,32.54,1590213,37.95,-226480,-5.410000000000004
2018-11-22,Investidores Não Residentes,1438461,34.33,852743,20.35,585718,13.979999999999997
2018-11-22,Outras Jurídicas Financeiras,29555,0.7,4602,0.1,24953,0.6
2018-11-22,Pessoa Jurídica Não Financeira,37546,0.89,37520,0.89,26,0
2018-11-23,Bancos,1352183,32.06,1736653,41.18,-384470,-9.119999999999997
2018-11-23,DTVM'S e Corretoras de Valores,0,0,5,0,-5,0
2018-11-23,Invest Institucional Nacional,1339626,31.76,1565979,37.13,-226353,-5.370000000000001
2018-11-23,Investidores Não Residentes,1457991,34.57,872159,20.68,585832,13.89
2018-11-23,Outras Jurídicas Financeiras,29555,0.7,4602,0.1,24953,0.6
2018-11-23,Pessoa Jurídica Não Financeira,37563,0.89,37520,0.88,43,0.010000000000000009
2018-11-26,Bancos,1365020,31.98,1746534,40.92,-381514,-8.940000000000001
2018-11-26,DTVM'S e Corretoras de Valores,0,0,3,0,-3,0
2018-11-26,Invest Institucional Nacional,1347848,31.58,1574098,36.88,-226250,-5.300000000000004
2018-11-26,Investidores Não Residentes,1485909,34.81,905603,21.22,580306,13.590000000000003
2018-11-26,Outras Jurídicas Financeiras,29555,0.69,4602,0.1,24953,0.59
2018-11-26,Pessoa Jurídica Não Financeira,39076,0.91,36568,0.85,2508,0.06000000000000005
2018-11-27,Bancos,1410301,33.2,1772029,41.72,-361728,-8.519999999999996
2018-11-27,DTVM'S e Corretoras de Valores,0,0,3,0,-3,0
2018-11-27,Invest Institucional Nacional,1315617,30.97,1541756,36.29,-226139,-5.32
2018-11-27,Investidores Não Residentes,1459823,34.37,899372,21.17,560451,13.199999999999996
2018-11-27,Outras Jurídicas Financeiras,29555,0.69,4602,0.1,24953,0.59
2018-11-27,Pessoa Jurídica Não Financeira,31979,0.75,29513,0.69,2466,0.06000000000000005
2018-11-28,Bancos,1420978,32.83,1773031,40.96,-352053,-8.130000000000003
2018-11-28,DTVM'S e Corretoras de Valores,0,0,4,0,-4,0
2018-11-28,Invest Institucional Nacional,1388577,32.08,1614294,37.29,-225717,-5.210000000000001
2018-11-28,Investidores Não Residentes,1456971,33.66,906616,20.94,550355,12.719999999999995
2018-11-28,Outras Jurídicas Financeiras,29555,0.68,4602,0.1,24953,0.5800000000000001
2018-11-28,Pessoa Jurídica Não Financeira,31979,0.73,29513,0.68,2466,0.04999999999999993
2018-11-29,Bancos,1424168,32.47,1810658,41.29,-386490,-8.82
2018-11-29,DTVM'S e Corretoras de Valores,0,0,2,0,-2,0
2018-11-29,Invest Institucional Nacional,1422467,32.44,1625835,37.07,-203368,-4.630000000000003
2018-11-29,Investidores Não Residentes,1474967,33.63,914526,20.85,560441,12.780000000000001
2018-11-29,Outras Jurídicas Financeiras,29555,0.67,4602,0.1,24953,0.5700000000000001
2018-11-29,Pessoa Jurídica Não Financeira,33689,0.76,29223,0.66,4466,0.09999999999999998
2018-11-30,Bancos,1427458,32.1,1816773,40.86,-389315,-8.759999999999998
2018-11-30,DTVM'S e Corretoras de Valores,0,0,2,0,-2,0
2018-11-30,Invest Institucional Nacional,1442156,32.43,1652730,37.17,-210574,-4.740000000000002
2018-11-30,Investidores Não Residentes,1513350,34.03,942878,21.2,570472,12.830000000000002
2018-11-30,Outras Jurídicas Financeiras,29555,0.66,4602,0.1,24953,0.56
2018-11-30,Pessoa Jurídica Não Financeira,33689,0.75,29223,0.65,4466,0.09999999999999998
2018-12-03,Bancos,1269882,32.22,1633764,41.46,-363882,-9.240000000000002
2018-12-03,DTVM'S e Corretoras de Valores,0,0,1,0,-1,0
2018-12-03,Invest Institucional Nacional,1174830,29.81,1496131,37.97,-321301,-8.16
2018-12-03,Investidores Não Residentes,1442664,36.61,778007,19.74,664657,16.87
2018-12-03,Outras Jurídicas Financeiras,29555,0.75,3975,0.1,25580,0.65
2018-12-03,Pessoa Jurídica Não Financeira,23137,0.58,28190,0.71,-5053,-0.13
2018-12-04,Bancos,1266095,32.04,1630533,41.27,-364438,-9.230000000000004
2018-12-04,Invest Institucional Nacional,1170808,29.63,1492153,37.77,-321345,-8.140000000000004
2018-12-04,Investidores Não Residentes,1457194,36.88,791957,20.04,665237,16.840000000000003
2018-12-04,Outras Jurídicas Financeiras,29555,0.74,3975,0.1,25580,0.64
2018-12-04,Pessoa Jurídica Não Financeira,26937,0.68,31971,0.8,-5034,-0.12
2018-12-05,Bancos,1265861,31.89,1630499,41.08,-364638,-9.189999999999998
2018-12-05,DTVM'S e Corretoras de Valores,0,0,2,0,-2,0
2018-12-05,Invest Institucional Nacional,1184432,29.84,1505562,37.93,-321130,-8.09
2018-12-05,Investidores Não Residentes,1461749,36.83,796525,20.07,665224,16.759999999999998
2018-12-05,Outras Jurídicas Financeiras,29555,0.74,3975,0.1,25580,0.64
2018-12-05,Pessoa Jurídica Não Financeira,26937,0.67,31971,0.8,-5034,-0.13
2018-12-06,Bancos,1268183,31.7,1633486,40.83,-365303,-9.129999999999999
2018-12-06,DTVM'S e Corretoras de Valores,0,0,3,0,-3,0
2018-12-06,Invest Institucional Nacional,1209102,30.22,1529938,38.24,-320836,-8.020000000000003
2018-12-06,Investidores Não Residentes,1465191,36.62,799589,19.98,665602,16.639999999999997
2018-12-06,Outras Jurídicas Financeiras,29555,0.73,3975,0.09,25580,0.64
2018-12-06,Pessoa Jurídica Não Financeira,28317,0.7,33357,0.83,-5040,-0.13
2018-12-07,Bancos,1267005,31.6,1634037,40.75,-367032,-9.149999999999999
2018-12-07,DTVM'S e Corretoras de Valores,0,0,3,0,-3,0
2018-12-07,Invest Institucional Nacional,1234491,30.79,1555227,38.79,-320736,-8
2018-12-07,Investidores Não Residentes,1443324,36,777155,19.38,666169,16.62
2018-12-07,Outras Jurídicas Financeiras,29555,0.73,3975,0.09,25580,0.64
2018-12-07,Pessoa Jurídica Não Financeira,34744,0.86,38722,0.96,-3978,-0.09999999999999998
2018-12-10,Bancos,1267293,31.58,1635663,40.76,-368370,-9.18
2018-12-10,DTVM'S e Corretoras de Valores,0,0,2,0,-2,0
2018-12-10,Invest Institucional Nacional,1250459,31.16,1569699,39.12,-319240,-7.959999999999997
2018-12-10,Investidores Não Residentes,1429827,35.63,763814,19.03,666013,16.6
2018-12-10,Outras Jurídicas Financeiras,29555,0.73,3975,0.09,25580,0.64
2018-12-10,Pessoa Jurídica Não Financeira,34945,0.87,38926,0.97,-3981,-0.09999999999999998
2018-12-11,Bancos,1268082,31.68,1640919,41,-372837,-9.32
2018-12-11,DTVM'S e Corretoras de Valores,0,0,1,0,-1,0
2018-12-11,Invest Institucional Nacional,1249029,31.21,1564389,39.09,-315360,-7.880000000000003
2018-12-11,Investidores Não Residentes,1420735,35.5,754120,18.84,666615,16.66
2018-12-11,Outras Jurídicas Financeiras,29555,0.73,3975,0.09,25580,0.64
2018-12-11,Pessoa Jurídica Não Financeira,34546,0.86,38543,0.96,-3997,-0.09999999999999998
2018-12-12,Bancos,1269957,31.83,1642740,41.17,-372783,-9.340000000000003
2018-12-12,DTVM'S e Corretoras de Valores,3,0,0,0,3,0
2018-12-12,Invest Institucional Nacional,1230970,30.85,1546118,38.75,-315148,-7.899999999999999
2018-12-12,Investidores Não Residentes,1426220,35.74,759482,19.03,666738,16.71
2018-12-12,Outras Jurídicas Financeiras,29555,0.74,3975,0.09,25580,0.65
2018-12-12,Pessoa Jurídica Não Financeira,32824,0.82,37214,0.93,-4390,-0.1100000000000001
2018-12-13,Bancos,1267971,31.65,1641186,40.97,-373215,-9.32
2018-12-13,DTVM'S e Corretoras de Valores,1,0,0,0,1,0
2018-12-13,Invest Institucional Nacional,1273076,31.78,1588082,39.64,-315006,-7.859999999999999
